Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
455,389,94298,242.411311054,24.360113666,128.839523649,128.562982005,68.586982421,21.922057539,12.398576834,86.110541533,0.661582403,0.836630146,24.566920117,352.907455013,291.730077121,87.692681789,14.365484985,30449.33933162,129.632390746,-0.043035119,-0.528562957
456,380,93769,246.760526316,24.223456471,128.550564394,130.044736842,70.820323826,22.300545783,12.54476536,85.081671804,0.646837363,0.831589826,25.178526602,353.368421053,292.347368421,86.73711651,14.628637975,30985.186842105,129.397368421,-0.052107872,-0.476338599
457,382,94420,247.172774869,24.39163007,128.638848709,129.277486911,71.049326909,22.291679126,12.579984066,86.404300997,0.647617325,0.831352984,25.059946357,349.028795812,283.536649215,86.41661421,14.67599362,30971.340314136,129.437172775,-0.04714635,-0.505646891
458,395,94231,238.559493671,24.342805477,129.155726913,129.058227848,68.413321739,21.604483147,12.311342618,84.730543277,0.660360494,0.834167032,24.23856291,356.934177215,293.660759494,85.694560376,14.267098727,29954.817721519,129.77721519,-0.033498218,-0.521162009
459,383,93465,244.033942559,24.144923792,128.74522872,128.133159269,69.928250477,21.931562887,12.552713849,85.20327898,0.65162485,0.831581151,24.685453757,353.751958225,291.485639687,87.973747667,14.621126664,30624.571801567,129.438642298,-0.03396181,-0.565994895
460,380,93394,245.773684211,24.126582278,128.5721917,128.689473684,70.792311375,22.015697833,12.670454429,86.372741915,0.650342835,0.831402251,24.909597019,348.644736842,289.284210526,85.050634156,14.766440759,30847.131578947,129.215789474,-0.022932538,-0.518496602
461,373,94491,253.327077748,24.409971584,128.073385448,128.782841823,72.233165455,22.37178608,12.821303722,88.831635796,0.647213275,0.831842926,25.273849657,346.072386059,288.970509383,86.542883519,14.922283483,31736.932975871,128.793565684,-0.053504235,-0.501265631
462,371,95442,257.25606469,24.655644536,128.869068547,129.361185984,73.275909938,22.548995243,12.870883928,88.720248637,0.639119058,0.829888029,25.478732181,347.469002695,290.579514825,86.855954747,15.060350604,32443.549865229,129.517520216,-0.017111942,-0.493223939
463,364,96211,264.315934066,24.854301214,129.407566448,129.07967033,74.592093638,22.773042903,12.909052443,87.703386687,0.643356425,0.829698278,25.765882419,346.516483516,292.063186813,85.38960473,15.136510268,33389.335164835,130.142857143,-0.040377399,-0.470552063
464,381,96146,252.351706037,24.837509687,129.583698523,130.414698163,71.613169305,22.171359593,12.688925139,86.369783048,0.646497033,0.830727849,25.077863221,352.220472441,289.454068241,86.049569414,14.790779106,31849.06824147,130.270341207,-0.04100671,-0.541756944
465,376,95382,253.675531915,24.640144665,128.955979307,127.582446809,71.352713859,22.232866092,12.93801375,87.273430912,0.656064267,0.836248519,25.100505875,346.335106383,288.494680851,86.740377504,15.0165005,31978.406914894,129.481382979,-0.02271949,-0.596302672
466,374,91432,244.470588235,23.619736502,127.822457298,128.168449198,70.459743898,22.071125885,12.675748198,86.430456753,0.652819385,0.832968547,24.895113889,349.098930481,288.069518717,84.803673915,14.78890023,30575.189839572,128.470588235,-0.034918213,-0.518321808
467,374,93289,249.435828877,24.099457505,128.990853682,128.272727273,71.444879397,21.991298424,12.661706574,87.530175073,0.648421326,0.831347553,24.871304604,349.799465241,289.374331551,84.737219141,14.800932586,31373.681818182,129.532085561,-0.002034222,-0.532717215
468,380,93138,245.1,24.060449496,128.907075601,129.415789474,70.50510869,21.937411579,12.531270848,87.222597699,0.649322138,0.831856583,24.701411728,350.363157895,288.360526316,88.313098625,14.614403448,30796.394736842,129.468421053,-0.02298365,-0.576541927
469,376,93249,248.002659574,24.089124257,129.339240683,128.909574468,70.727524968,22.167753421,12.609505134,87.057158187,0.65141271,0.83467792,24.94312786,344.156914894,288.965425532,86.279670512,14.67864676,31343.566489362,129.965425532,-0.023559896,-0.57647266
470,368,93770,254.809782609,24.223714802,129.440212457,128.888586957,72.420437243,22.40027397,12.837842582,86.770055887,0.651789576,0.834049213,25.276838997,348.788043478,284.282608696,85.531333607,14.992065804,32274.543478261,130.092391304,-0.027921205,-0.58523052
471,371,93873,253.026954178,24.250322914,129.277828926,129.458221024,71.727711109,22.346726952,12.747587281,85.313331474,0.646052506,0.833179673,25.211173411,349.229110512,287.070080863,84.172886319,14.840624605,31999.501347709,129.862533693,-0.026811467,-0.560526736
472,372,93370,250.994623656,24.12038233,129.378410955,129.483870968,71.535566302,22.214005869,12.684642028,88.485711686,0.646965061,0.830595487,25.055244438,351.819892473,285.008064516,86.52735852,14.775774846,31733.293010753,130.059139785,-0.029272427,-0.527569717
473,374,95572,255.540106952,24.68922759,129.330987471,129.454545455,72.306713505,22.34764266,12.801069917,84.297429745,0.648881787,0.834218028,25.295618493,347.609625668,283.556149733,85.919866799,14.867026546,32300.286096257,129.951871658,-0.02466322,-0.52052352
474,370,93273,252.089189189,24.095324206,128.952711796,128.424324324,72.106777642,22.331068562,12.630808753,85.820147148,0.644123059,0.830311385,25.29754414,353.683783784,284.262162162,86.790897742,14.737397475,31777.805405405,129.47027027,-0.00690178,-0.546318057
475,385,93261,242.236363636,24.092224231,129.464728715,128.727272727,69.428202681,21.686215786,12.393192306,86.51024773,0.655274833,0.834796,24.427203482,354.462337662,283.238961039,87.243659701,14.341680734,30615.597402597,130.01038961,-0.003174684,-0.514262888
476,380,92785,244.171052632,23.96925859,128.096868575,129.171052632,70.702025569,21.803203076,12.502040493,86.137941555,0.653158771,0.832834924,24.590849474,355.307894737,284.415789474,86.06067109,14.517635795,30638.765789474,128.765789474,-0.028690728,-0.530734723
477,374,94568,252.855614973,24.429863084,128.84067568,128.368983957,72.573751399,22.160082103,12.723970432,85.601707107,0.640598851,0.827845357,25.12953317,350.86631016,289.382352941,86.204995423,14.825215352,31845.462566845,129.556149733,-0.028149079,-0.533750577
478,375,96439,257.170666667,24.913200723,129.056527384,129.749333333,73.119521535,22.359977626,12.728393777,85.578210636,0.64033724,0.826782689,25.346100665,350.594666667,291.229333333,85.640991025,14.860070565,32436.034666667,129.648,-0.001818845,-0.535854396
479,374,96557,258.173796791,24.943683803,128.983585745,129.596256684,73.025636571,22.489850941,12.854837772,88.009333251,0.639604033,0.829473445,25.399187831,348.307486631,291.639037433,88.251899978,14.948916688,32598.181818182,129.64171123,-0.02982473,-0.538420094
480,374,95736,255.978609626,24.731593903,128.064268592,128.160427807,72.802649725,22.38346777,12.969444517,86.704076057,0.645493081,0.832433769,25.305619157,347.237967914,291.336898396,86.793395716,15.018469539,32176.024064171,128.628342246,-0.021380084,-0.518298316
481,378,95355,252.261904762,24.633169724,128.526273051,129.351851852,72.190514524,22.102568074,12.852730332,88.46112235,0.641873675,0.827950739,25.010280419,347.740740741,292.648148148,87.431285318,14.961992526,31740.071428571,129.17989418,-0.01627714,-0.503657641
482,384,95658,249.109375,24.711444071,128.678349912,129.263020833,71.381880013,21.904784853,12.658741919,86.683077208,0.651513156,0.834326035,24.737882389,351.669270833,292.8984375,87.705671441,14.661995064,31332.619791667,129.2421875,0.005152561,-0.508695848
483,387,95938,247.901808786,24.783776802,128.69348253,129.509043928,70.618419009,21.711471298,12.66606681,84.684606776,0.655300155,0.836285166,24.462789917,351.521963824,285.899224806,85.707855377,14.640870244,31185.260981912,129.188630491,-0.013388157,-0.517292677
484,381,95311,250.160104987,24.621803152,128.261495615,129.401574803,71.275345867,21.911458667,12.670605658,86.892205815,0.641895808,0.831562411,24.752522773,345.283464567,283.404199475,86.900771058,14.713751963,31491.692913386,128.860892388,-0.01111577,-0.486842073
485,375,95880,255.68,24.768793593,128.30555131,128.901333333,72.738450671,22.315323727,12.874131598,88.407097619,0.634016407,0.828875767,25.277617029,347.824,290.997333333,87.253855927,14.979404813,32184.808,128.992,-0.013705793,-0.502808072
486,374,95744,256,24.733660553,128.614039967,128.307486631,73.051502919,22.44224978,12.751466329,88.907240752,0.632192986,0.82824934,25.402850032,347.176470588,290.205882353,83.627848767,14.880659075,32235.171122995,129.27540107,-0.03373298,-0.539395526
487,374,95768,256.064171123,24.739860501,128.590833246,128.467914439,73.098287712,22.283234045,12.75508771,90.788475547,0.637665289,0.829904564,25.206381015,347.754010695,291.048128342,89.055994745,14.866168864,32217.78342246,129.157754011,-0.008250601,-0.495456898
488,382,93594,245.010471204,24.178248515,128.820166203,128.565445026,71.175180473,21.99062299,12.429060343,89.773072357,0.633712486,0.826033262,24.860576944,352.015706806,287.314136126,86.889774133,14.476444157,30865.007853403,129.353403141,0.010706142,-0.490660839
489,381,93191,244.595800525,24.074141049,128.616057829,129.286089239,70.221354662,21.871998844,12.527353023,86.460895792,0.643657912,0.834572554,24.615998428,351.270341207,287.11023622,86.297901474,14.476408071,30794.338582677,129.194225722,-0.0083595,-0.457033464
490,379,92058,242.897097625,23.781451821,128.658767237,128.627968338,70.633711777,21.992216645,12.540110689,89.056437915,0.635650828,0.828033741,24.871354151,353.791556728,289.182058047,90.249198286,14.591365084,30610.490765172,129.306068602,-0.011704005,-0.481753844
491,382,92971,243.379581152,24.017308189,128.934196073,129.678010471,70.563385641,21.968735136,12.439665138,90.013632033,0.642235363,0.829885687,24.85866127,348.342931937,289.790575916,88.783089753,14.520603329,30682.219895288,129.607329843,-0.031098803,-0.528560948
492,381,92467,242.695538058,23.887109274,128.887401371,128.997375328,70.392408799,22.099043698,12.290636359,88.356484744,0.640311107,0.828822161,24.879953072,349.346456693,288.131233596,89.578094983,14.311210866,30561.6167979,129.422572178,-0.008090783,-0.52215848
493,385,91940,238.805194805,23.750968742,128.964480888,129.753246753,69.540623657,21.867345753,12.245579704,86.679829602,0.642080439,0.831482617,24.640629994,354.254545455,284.433766234,86.287497746,14.190016556,30108.47012987,129.61038961,-0.039530239,-0.572414665
494,382,92224,241.42408377,23.824334797,128.692482774,129.769633508,70.206974082,22.132400484,12.447448965,89.513843144,0.635202277,0.82925762,24.917604289,347.557591623,285.903141361,88.179478373,14.471973324,30401.12565445,129.37434555,-0.029685619,-0.516709395
495,387,91890,237.441860465,23.738052183,129.093626372,129.891472868,68.967106021,21.946836345,12.335154293,88.365318377,0.64366212,0.831724407,24.635987053,351.343669251,287.480620155,88.900433912,14.29225468,29955.015503876,129.785529716,-0.026345707,-0.516873869
496,380,92092,242.347368421,23.790235081,128.636321881,129.139473684,70.294608909,22.21499926,12.442811394,88.168453369,0.63887288,0.829195153,25.038836234,350.523684211,287.426315789,87.420360421,14.462487959,30513.878947368,129.236842105,-0.044343084,-0.525885468
497,381,94482,247.984251969,24.407646603,129.708905938,129.976377953,71.290329215,22.393500135,12.615165126,87.414669959,0.642325401,0.830990803,25.263163092,353.375328084,287.582677165,88.979691515,14.679305627,31456.622047244,130.461942257,-0.055862441,-0.536199611
498,390,94532,242.38974359,24.420563162,129.628388742,130.666666667,70.461601199,22.13323996,12.323462827,88.845003372,0.639057628,0.828517044,25.04688826,347.228205128,282.938461538,87.220591724,14.329418852,30669.443589744,130.366666667,-0.037482568,-0.531483479
499,380,93605,246.328947368,24.181090158,129.389579913,130.218421053,70.975143152,22.081239934,12.480263379,89.999280568,0.648947327,0.831850517,25.025195696,351.931578947,283.310526316,90.758010509,14.492476771,31144.247368421,130.107894737,-0.028683967,-0.541397826
500,378,90877,240.415343915,23.476362697,128.657643111,128.825396825,69.897819244,21.491276056,12.358503709,91.476561944,0.658092379,0.834435917,24.364842036,348.814814815,283.547619048,89.270147978,14.334132123,30243.412698413,129.351851852,-0.023443682,-0.533240084
501,392,95678,244.076530612,24.716610695,129.787309141,130.119897959,70.082907341,21.724663255,12.427983311,91.16847499,0.654093892,0.832193962,24.636723747,356.647959184,288.073979592,89.749580354,14.437823678,30912.443877551,130.510204082,-0.029469999,-0.537917337
502,389,92284,237.233933162,23.839834668,128.450973236,129.146529563,69.20842244,21.498869916,12.331472318,90.802564608,0.65124511,0.830643665,24.461867115,356.280205656,286.508997429,89.641637249,14.332497425,29826.565552699,129.205655527,-0.040186227,-0.574655955
503,393,92045,234.211195929,23.778093516,128.628297723,129.236641221,68.399592084,21.522754524,12.161448763,93.323662332,0.660008198,0.834493119,24.38659973,355.145038168,286.646310433,89.74815066,14.120109079,29426.972010178,129.424936387,-0.033928156,-0.54084253
504,390,92977,238.402564103,24.018858176,128.214439314,128.535897436,68.980198268,21.705720498,12.279724193,89.782178186,0.664709605,0.838042139,24.570284249,354.253846154,285.546153846,90.246953566,14.214175603,29901.915384615,128.994871795,-0.062854438,-0.582405037
505,384,94217,245.356770833,24.33918884,128.403273463,129.221354167,70.440749839,21.949810728,12.512123662,91.359740969,0.662826064,0.837836691,24.910473984,347.6328125,285.6015625,89.324007193,14.433834869,30828.041666667,129.184895833,-0.045892721,-0.536053626
506,398,94873,238.374371859,24.508654095,128.948361287,128.738693467,68.63865289,21.608799277,12.385537103,90.937686886,0.660726162,0.838983874,24.34171251,349.459798995,287.567839196,90.899642178,14.252158369,30005.050251256,129.600502513,-0.023692757,-0.562766372
507,395,93434,236.541772152,24.136915526,128.839987125,129.594936709,68.174293325,21.431551595,12.337975701,92.105233964,0.665972074,0.839604848,24.194853778,357.263291139,290.908860759,90.488043126,14.21401551,29753.724050633,129.488607595,-0.032464725,-0.546349263
508,404,93152,230.574257426,24.064066133,128.876214849,130.180693069,66.411680448,21.110591425,12.108206045,88.513099198,0.666324342,0.840362283,23.769814724,353.599009901,283.564356436,88.202961295,13.899119267,28981.935643564,129.618811881,-0.05359106,-0.5537946
509,390,94636,242.656410256,24.447429605,129.149574554,129.117948718,69.050641847,21.742946149,12.373722616,89.400622478,0.659950753,0.837963377,24.485126346,342.315384615,287.015384615,88.264727471,14.315858369,30608.692307692,129.884615385,-0.045017062,-0.575731339
510,392,95259,243.007653061,24.60836993,128.895548353,129.068877551,69.429659396,21.629991844,12.408740141,88.272267612,0.662428607,0.839314189,24.388388497,347.974489796,284.405612245,88.437834409,14.331022163,30619.441326531,129.68622449,-0.058166249,-0.54411874
511,391,94384,241.391304348,24.382330147,128.894524362,128.491048593,70.038475229,21.832957821,12.301266764,87.945465321,0.649440656,0.834053783,24.59461515,351.097186701,285.475703325,89.628500785,14.326001365,30375.452685422,129.549872123,-0.059023356,-0.558499415
512,401,93881,234.117206983,24.252389563,128.773800458,129.426433915,67.980068007,21.325295231,12.218414998,92.683934952,0.662608522,0.836364101,24.059300876,354.279301746,286.326683292,90.022886233,14.144381566,29460.391521197,129.483790524,-0.042716457,-0.551959278
513,402,93069,231.514925373,24.042624645,128.608907273,129.184079602,67.889083153,21.457424294,12.177603564,89.617370911,0.650819168,0.832108665,24.186602152,355.868159204,284.694029851,89.103056099,14.143878006,29133.109452736,129.263681592,-0.034132519,-0.516882378
514,403,92695,230.012406948,23.946008783,129.197224032,129.052109181,66.809139912,21.332050883,12.118940051,92.023984175,0.661543239,0.835996078,23.98908479,351.799007444,280.99751861,90.237664394,14.020618923,29042.714640199,129.947890819,-0.040942474,-0.527124158
515,403,92876,230.461538462,23.992766727,129.835870748,130.23325062,67.009207934,21.255755213,12.155714401,90.292633493,0.660663021,0.837522148,23.854176065,352.679900744,284.022332506,89.662737733,14.021164491,29200.153846154,130.535980149,-0.049751737,-0.532328382
516,404,93859,232.324257426,24.246706277,129.497880161,130.569306931,66.952666644,21.247255517,12.295767955,91.853666802,0.667481595,0.839782434,23.860628673,351.195544554,282.745049505,89.014275232,14.180924167,29429.23019802,130.235148515,-0.048163428,-0.53977478
517,403,94071,233.426799007,24.301472488,129.729931152,130.570719603,67.96766181,21.372216877,12.23920427,89.96233667,0.66047121,0.835865825,24.059389623,347.039702233,281.652605459,89.112250341,14.197890691,29516.168734491,130.506203474,-0.064627234,-0.550774672
518,400,91837,229.5925,23.72436063,129.457317505,129.92,67.018726056,21.332577255,12.206690327,91.168401052,0.665602601,0.839627718,23.941403996,350.875,284.4225,91.031348811,14.052657992,29056.05,130.1775,-0.053169427,-0.567710989
519,393,92509,235.391857506,23.897959184,129.381809555,129.381679389,68.528813054,21.554784184,12.385250551,91.846508339,0.653563006,0.834543874,24.315820975,354.152671756,283.854961832,91.5203627,14.278524928,29845.921119593,130.170483461,-0.060809529,-0.553775102
520,392,91978,234.637755102,23.760785327,129.410311504,129.892857143,68.451199349,21.487209886,12.349414434,91.813279584,0.659702758,0.835300715,24.259331616,353.68622449,284.239795918,91.885792283,14.285667123,29752.344387755,130.227040816,-0.057214753,-0.543628189
521,392,92991,237.221938776,24.022474813,129.715351377,130.729591837,69.041922684,21.663533053,12.374672361,91.899714611,0.656640138,0.835668063,24.38046155,358.586734694,280.821428571,91.200002994,14.313251452,30136.229591837,130.517857143,-0.072315043,-0.543900125
522,380,92584,243.642105263,23.917334022,129.473872837,131.131578947,71.273019462,22.148406876,12.553020812,92.763343565,0.644798345,0.83213099,25.073719769,346.239473684,282.121052632,92.133490355,14.616470797,30906.597368421,130.371052632,-0.07804889,-0.524867678
523,397,93235,234.848866499,24.085507621,129.740923154,130.682619647,69.058809701,21.628154953,12.251147491,93.149742974,0.650119553,0.831331571,24.385210369,348.889168766,282.38790932,92.83914035,14.190611564,29797.078085642,130.523929471,-0.061037518,-0.532414994
524,403,93621,232.310173697,24.185223456,129.899376597,130.476426799,67.959043962,21.421992647,12.165726746,90.654415476,0.662448992,0.836843598,24.104457624,354.739454094,285.215880893,90.472041608,14.079799919,29461.168734491,130.622828784,-0.06819266,-0.511972585
525,397,93994,236.76070529,24.281580987,129.116568308,129.541561713,69.148817221,21.836270936,12.244562521,91.131552436,0.651748317,0.834483755,24.647579508,349.136020151,286.095717884,91.854294823,14.199849861,29970.035264484,129.848866499,-0.055807057,-0.539095256
526,396,98268,248.151515152,25.385688453,129.728944335,130.936868687,71.033098426,22.253983658,12.503932545,94.63213162,0.653025847,0.834550072,25.189665759,354.845959596,285.51010101,93.88802011,14.498382429,31548.401515152,130.446969697,-0.041242307,-0.479116687
527,402,94119,234.126865672,24.313872384,129.369426594,129.671641791,68.661288183,21.659000991,12.194099123,91.02781685,0.654887662,0.834381403,24.519259122,357.92039801,287.786069652,90.549511172,14.123391947,29615.945273632,130.169154229,-0.049231021,-0.518460596
528,400,92430,231.075,23.87755102,129.462078819,129.5125,68.559134967,21.572720382,12.101912325,91.37632367,0.653125838,0.834917219,24.409420825,357.09,285.19,90.539145355,14.059197781,29203.6025,130.2575,-0.049216174,-0.483288894
529,396,92631,233.916666667,23.929475588,128.601065568,129.22979798,69.068144001,21.785208596,12.206253996,89.629739313,0.653623608,0.833998004,24.528171325,351.914141414,283.621212121,89.000485022,14.158347265,29466.868686869,129.371212121,-0.05247065,-0.505701903
530,406,94183,231.977832512,24.33040558,129.52425843,129.889162562,68.49595963,21.695370058,12.055868603,90.247727633,0.647973826,0.830961203,24.449901153,362.495073892,287.60591133,90.087704581,13.982947862,29339.34729064,130.273399015,-0.027252032,-0.514438641
531,405,93934,231.935802469,24.266081116,129.192769011,129.449382716,68.389740727,21.501134479,12.048570538,88.590939028,0.650953161,0.833101599,24.222789714,352.849382716,281.597530864,89.499540748,13.993196496,29252.930864198,129.925925926,-0.023681082,-0.50537874
532,394,95464,242.294416244,24.661327822,129.146782309,130.314720812,71.009988216,22.170567289,12.396613156,91.612396994,0.646803367,0.833233652,25.129769312,350.97715736,283.614213198,91.33108961,14.42571421,30615.467005076,129.997461929,-0.033516237,-0.533510352
533,408,94170,230.808823529,24.327047275,129.844664312,130.821078431,68.550831795,21.469562125,11.982366805,91.546618619,0.654209083,0.831351504,24.259871277,351.541666667,282.767156863,90.531837946,13.945079687,29233.666666667,130.654411765,-0.047230377,-0.510911913
534,408,93317,228.718137255,24.106690778,129.311424685,129.468137255,68.251650481,21.755331254,11.960394014,91.829879501,0.649727118,0.832411222,24.475647198,349.870098039,277.504901961,92.224452854,13.889120552,28846.671568627,130.191176471,-0.045796199,-0.538692387
535,398,91377,229.590452261,23.605528287,129.129905912,129.711055276,68.645229191,21.695241312,11.972385647,93.572248373,0.650968325,0.833950646,24.437017338,352.655778894,278.592964824,91.135648793,13.87774737,28965.296482412,130.027638191,-0.038008207,-0.514103908
536,407,92258,226.678132678,23.833118057,129.186963974,129.958230958,68.126787024,21.72330656,11.8804302,90.33142683,0.643486751,0.830447622,24.56031796,359.196560197,279.238329238,89.801307467,13.755747848,28599.407862408,130.063882064,-0.044056405,-0.519331652
537,398,92732,232.994974874,23.955567037,129.0556175,130.502512563,69.45057331,21.9870244,12.093973939,90.589546695,0.639936587,0.829715241,24.860647411,355.494974874,280.278894472,91.87284121,14.12847515,29413.170854271,129.85678392,-0.042737475,-0.505935938
538,398,93589,235.148241206,24.176956859,128.585402541,129.869346734,69.757733659,22.124857675,12.083472313,90.292124568,0.649802781,0.830386181,25.096229339,351.228643216,276.756281407,91.308542689,14.106087955,29590.51758794,129.464824121,-0.087188119,-0.536376469
539,405,94097,232.338271605,24.308189098,129.631317402,130.555555556,68.621428403,22.18091361,11.968012326,88.567101854,0.64728788,0.831068089,24.893737373,348.861728395,280.454320988,90.653827538,13.95946563,29405.666666667,130.479012346,-0.050215896,-0.495051891
540,397,92936,234.095717884,24.008266598,128.962752585,128.76070529,69.593914303,22.130688668,12.148069314,88.32463408,0.643187352,0.830005115,25.033923142,350.727959698,279.347607053,89.425516632,14.141538049,29533.803526448,129.659949622,-0.02224636,-0.538291505
541,401,92565,230.835411471,23.91242573,129.169811487,130.29925187,68.949585912,21.933859452,11.966170181,87.715611013,0.640423906,0.827822049,24.743246111,349.012468828,278.399002494,89.978924764,13.904110678,29140.014962594,129.987531172,-0.048613414,-0.516287843
542,397,92951,234.133501259,24.012141565,129.264529596,130.057934509,69.771433566,22.040484725,12.148404622,91.908335408,0.638507968,0.827192646,24.853957386,347.748110831,280.937027708,89.547550359,14.11342594,29604.506297229,130.073047859,-0.029296169,-0.498761804
543,414,92335,223.031400966,23.853009558,129.526394222,130.724637681,66.751875304,21.518107467,11.819550192,89.991274987,0.650160886,0.832886267,24.15583837,352.768115942,278.731884058,92.711311687,13.658170254,28155.214975845,130.374396135,-0.059069257,-0.519370327
544,403,92416,229.320099256,23.873934384,129.089812683,130.739454094,68.89275163,21.881668596,12.084046309,89.038975956,0.642830361,0.8295715,24.71220661,352.133995037,279.337468983,92.858681907,14.071694341,28877.786600496,129.873449132,-0.034986603,-0.480561238
545,415,91912,221.474698795,23.743735469,129.593876942,129.53253012,66.43193255,21.285125641,11.886180303,90.510828319,0.654970266,0.832805103,24.029478752,351.448192771,277.081927711,92.553468631,13.716466287,27957.744578313,130.231325301,-0.028412174,-0.507059774
546,413,94501,228.81598063,24.412554895,129.845072121,130.581113801,68.073574147,21.811218629,12.125595541,88.43611307,0.645202839,0.829290898,24.589192475,349.142857143,281.123486683,92.275494495,14.039511272,29029.876513317,130.581113801,-0.044100695,-0.540879953
547,414,94503,228.268115942,24.413071558,129.623702266,130.468599034,67.68589304,21.746244252,12.144905844,91.432613872,0.647887838,0.829895975,24.471260386,352.582125604,278.057971014,91.013023621,14.073805174,28854.751207729,130.27294686,-0.028589347,-0.510189545
548,410,94996,231.697560976,24.54042883,130.305319158,131.1,68.226134244,21.679938642,12.174393196,90.43670072,0.656598021,0.834543703,24.334224566,352.414634146,278.43902439,90.995580406,14.067070165,29393.465853659,131.090243902,-0.056278531,-0.540395746
549,419,93654,223.517899761,24.193748385,129.907985969,130.207637232,66.422391439,21.4739447,12.014726243,89.77340648,0.65251462,0.833950395,23.923745555,356.341288783,281.338902148,90.039149862,13.851043723,28290.971360382,130.568019093,-0.037290662,-0.545388014
550,412,93641,227.283980583,24.19039008,129.811684951,130.5,67.361160843,21.534017779,12.147825199,89.439040343,0.651207956,0.833611991,24.099016494,357.026699029,280.788834951,89.931364283,14.016564784,28777.701456311,130.555825243,-0.053660764,-0.554858825
551,415,94664,228.106024096,24.454662878,129.72662359,131.530120482,66.904664669,21.534339004,12.18261604,88.698784471,0.661038005,0.838385386,24.012778118,355.460240964,282.503614458,90.04203342,13.970268365,28849.922891566,130.527710843,-0.067244744,-0.519509641
552,408,94982,232.799019608,24.536812193,129.457216543,130.607843137,68.314738816,21.896458733,12.266382767,86.419396607,0.651853632,0.834558662,24.445369044,358.004901961,287.139705882,89.35919904,14.140435298,29439.727941176,130.350490196,-0.063145111,-0.553587315
553,415,95641,230.460240964,24.707052441,129.847872539,130.575903614,67.327709005,21.765441079,12.190816633,89.136081644,0.654033456,0.834738678,24.307367333,358.245783133,284.21686747,89.752606462,14.053070563,29181.737349398,130.669879518,-0.048553572,-0.529740805
554,413,92158,223.142857143,23.807284939,128.974188096,129.995157385,66.005506765,21.377207325,11.945706149,87.76373772,0.654173777,0.834171497,23.800001046,357.338983051,283.888619855,89.562118044,13.774485463,28065.670702179,129.745762712,-0.049547037,-0.56131162
555,410,93368,227.726829268,24.119865668,128.845209857,129.53902439,67.365517591,21.588503938,12.133181454,86.994097697,0.652710812,0.83546985,24.056775311,352.385365854,282.336585366,89.940932306,13.966430172,28632.112195122,129.604878049,-0.038210129,-0.536812756
556,409,92422,225.970660147,23.875484371,128.986213087,129.93398533,67.029998222,21.425406812,12.052441666,88.310011451,0.653352266,0.835748658,23.866211916,357.506112469,285.716381418,90.214571917,13.917205831,28383.836185819,129.73594132,-0.026066835,-0.488338577
557,403,94170,233.672456576,24.327047275,129.247756598,129.923076923,68.59413328,21.74146653,12.193203146,88.968307641,0.648090938,0.833388672,24.334276095,357.203473945,283.208436725,89.492556264,14.183523648,29449.878411911,130.007444169,-0.050684003,-0.527197168
558,416,92974,223.495192308,24.018083183,129.338401171,130.399038462,66.522257718,21.132357773,11.899194221,89.231782702,0.651106138,0.833490375,23.622589774,354.793269231,281.069711538,87.777935651,13.79547723,28120.516826923,130.103365385,-0.045481767,-0.52138327
559,418,93254,223.09569378,24.090415913,129.080877459,129.540669856,66.561419647,21.074282564,11.902455926,88.959851546,0.654794457,0.832686682,23.593337464,353.815789474,280.562200957,90.685365159,13.831082925,28063.88277512,129.906698565,-0.040723372,-0.546325757
560,406,92708,228.344827586,23.949367089,129.322041836,129.807881773,67.774774861,21.504094022,11.999485967,89.20781318,0.651378077,0.834655885,23.99445532,355.42364532,282.275862069,90.514425615,13.875603376,28773.293103448,130.169950739,-0.058995741,-0.530673641
561,405,96096,237.274074074,24.824593128,129.948881719,131.360493827,69.628083914,21.901765969,12.216922064,89.383546375,0.643186479,0.831543517,24.573220997,359.488888889,278.498765432,91.57624741,14.178614138,30059.244444444,130.785185185,-0.073548281,-0.538388664
562,399,94823,237.651629073,24.495737536,129.684928588,130.586466165,69.636154426,21.909081317,12.233660054,89.603716006,0.650683211,0.832909461,24.658828568,353.478696742,281.380952381,89.928468517,14.222411811,30104.501253133,130.543859649,-0.065863819,-0.540653943
563,407,94804,232.933660934,24.490829243,129.681682465,130.184275184,68.317283197,21.748612479,12.15416794,88.682946617,0.656931082,0.836918068,24.433827821,355.712530713,279.842751843,88.317814163,14.094139424,29471.206388206,130.442260442,-0.063577991,-0.539641783
564,418,92753,221.897129187,23.960991992,130.251297727,130.748803828,65.754332326,21.251124741,11.849491403,88.928881913,0.654382662,0.83609701,23.790080284,361.921052632,284.564593301,88.957346065,13.663124096,28121.722488038,130.889952153,-0.036436745,-0.480783913
565,417,94249,226.016786571,24.347455438,129.97158336,130.321342926,66.583097012,21.60251586,11.941322219,88.054758912,0.659425752,0.835708267,24.074288561,361.021582734,280.911270983,88.068486927,13.813901621,28611.724220624,130.575539568,-0.03758765,-0.519602625
566,411,93647,227.851581509,24.191940067,130.342173481,130.343065693,67.093028595,21.581622545,12.069178014,87.856238235,0.653413125,0.833724604,24.23163576,357.802919708,281.284671533,90.597055603,13.964590271,28905.503649635,131.00729927,-0.046002837,-0.506425465
